"Grapheme","Frequency","Codepoint","UnicodeName"
"حّ",9,"U+062D, U+0651","ARABIC LETTER HAH, ARABIC SHADDA"
"ن‌ِ",9,"U+0646, U+200C, U+0650","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ـُ",8,"U+0640, U+064F","ARABIC TATWEEL, ARABIC DAMMA"
"°",8,"U+00B0","DEGREE SIGN"
"é",8,"U+00E9","LATIN SMALL LETTER E WITH ACUTE"
"آً",8,"U+0622, U+064B","ARABIC LETTER ALEF WITH MADDA ABOVE, ARABIC FATHATAN"
"دِ‌",8,"U+062F, U+0650, U+200C","ARABIC LETTER DAL, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"《",7,"U+300A","LEFT DOUBLE ANGLE BRACKET"
"》",7,"U+300B","RIGHT DOUBLE ANGLE BRACKET"
"ﺎ",7,"U+FE8E","ARABIC LETTER ALEF FINAL FORM"
"کٌ",7,"U+06A9, U+064C","ARABIC LETTER KEHEH, ARABIC DAMMATAN"
"هّ",7,"U+0647, U+0651","ARABIC LETTER HEH, ARABIC SHADDA"
"و‌‌",7,"U+0648, U+200C, U+200C","ARABIC LETTER WAW, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ی‌‌‌‌‌‌",7,"U+06CC, U+200C, U+200C, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER FARSI YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"‪",6,"U+202A","LEFT-TO-RIGHT EMBEDDING"
"‍",6,"U+200D","ZERO WIDTH JOINER"
" ͡",6,"U+0020, U+0361","SPACE, COMBINING DOUBLE INVERTED BREVE"
";",6,"U+003B","SEMICOLON"
"ā",6,"U+0101","LATIN SMALL LETTER A WITH MACRON"
"í",6,"U+00ED","LATIN SMALL LETTER I WITH ACUTE"
"м",6,"U+043C","CYRILLIC SMALL LETTER EM"
"ء‌",6,"U+0621, U+200C","ARABIC LETTER HAMZA, ZERO WIDTH NON-JOINER"
"ﺑ",6,"U+FE91","ARABIC LETTER BEH INITIAL FORM"
"ر‌‌",6,"U+0631, U+200C, U+200C","ARABIC LETTER REH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"سْ",6,"U+0633, U+0652","ARABIC LETTER SEEN, ARABIC SUKUN"
"صُ",6,"U+0635, U+064F","ARABIC LETTER SAD, ARABIC DAMMA"
"ه‌‌‌",6,"U+0647, U+200C, U+200C, U+200C","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"‌‌",5,"U+200C, U+200C","ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"​",5,"U+200B","ZERO WIDTH SPACE"
"ً",5,"U+064B","ARABIC FATHATAN"
"«‌",5,"U+00AB, U+200C","LEFT-POINTING DOUBLE ANGLE QUOTATION MARK, ZERO WIDTH NON-JOINER"
"آ‌",5,"U+0622, U+200C","ARABIC LETTER ALEF WITH MADDA ABOVE, ZERO WIDTH NON-JOINER"
"آَ",5,"U+0622, U+064E","ARABIC LETTER ALEF WITH MADDA ABOVE, ARABIC FATHA"
"آُ",5,"U+0622, U+064F","ARABIC LETTER ALEF WITH MADDA ABOVE, ARABIC DAMMA"
"پ‌‌",5,"U+067E, U+200C, U+200C","ARABIC LETTER PEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"د‌‌",5,"U+062F, U+200C, U+200C","ARABIC LETTER DAL, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"رُ‌",5,"U+0631, U+064F, U+200C","ARABIC LETTER REH, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ش‌‍",5,"U+0634, U+200C, U+200D","ARABIC LETTER SHEEN, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"عّ",5,"U+0639, U+0651","ARABIC LETTER AIN, ARABIC SHADDA"
"غ‌‌",5,"U+063A, U+200C, U+200C","ARABIC LETTER GHAIN, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"م‌‍",5,"U+0645, U+200C, U+200D","ARABIC LETTER MEEM, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ن‌‍",5,"U+0646, U+200C, U+200D","ARABIC LETTER NOON, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ی‌‌‌‌",5,"U+06CC, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER FARSI YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"یِ‌",5,"U+06CC, U+0650, U+200C","ARABIC LETTER FARSI YEH, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ـّ",4,"U+0640, U+0651","ARABIC TATWEEL, ARABIC SHADDA"
"．",4,"U+FF0E","FULLWIDTH FULL STOP"
"""‍",4,"U+0022, U+200D","QUOTATION MARK, ZERO WIDTH JOINER"
"""ُ",4,"U+0022, U+064F","QUOTATION MARK, ARABIC DAMMA"
"آِ",4,"U+0622, U+0650","ARABIC LETTER ALEF WITH MADDA ABOVE, ARABIC KASRA"
"ﺘ",4,"U+FE98","ARABIC LETTER TEH MEDIAL FORM"
"خ‌‌",4,"U+062E, U+200C, U+200C","ARABIC LETTER KHAH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﺮ",4,"U+FEAE","ARABIC LETTER REH FINAL FORM"
"ﺳ",4,"U+FEB3","ARABIC LETTER SEEN INITIAL FORM"
"ص‌‌",4,"U+0635, U+200C, U+200C","ARABIC LETTER SAD, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ظِ",4,"U+0638, U+0650","ARABIC LETTER ZAH, ARABIC KASRA"
"غَ",4,"U+063A, U+064E","ARABIC LETTER GHAIN, ARABIC FATHA"
"قَ",4,"U+0642, U+064E","ARABIC LETTER QAF, ARABIC FATHA"
"ک‌‍",4,"U+06A9, U+200C, U+200D","ARABIC LETTER KEHEH, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ل‌ِ",4,"U+0644, U+200C, U+0650","ARABIC LETTER LAM, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"مُ‌",4,"U+0645, U+064F, U+200C","ARABIC LETTER MEEM, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ﻥ",4,"U+FEE5","ARABIC LETTER NOON ISOLATED FORM"
"نِ‌",4,"U+0646, U+0650, U+200C","ARABIC LETTER NOON, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ﻮ",4,"U+FEEE","ARABIC LETTER WAW FINAL FORM"
"ﻭ",4,"U+FEED","ARABIC LETTER WAW ISOLATED FORM"
"ي‌ِ",4,"U+064A, U+200C, U+0650","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ی‌‌‌‌‌",4,"U+06CC, U+200C, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER FARSI YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﯿ",4,"U+FBFF","ARABIC LETTER FARSI YEH MEDIAL FORM"
" ͜",3,"U+0020, U+035C","SPACE, COMBINING DOUBLE BREVE BELOW"
"–",3,"U+2013","EN DASH"
".‌",3,"U+002E, U+200C","FULL STOP, ZERO WIDTH NON-JOINER"
"""َ",3,"U+0022, U+064E","QUOTATION MARK, ARABIC FATHA"
"[‌",3,"U+005B, U+200C","LEFT SQUARE BRACKET, ZERO WIDTH NON-JOINER"
"←",3,"U+2190","LEFTWARDS ARROW"
"↕",3,"U+2195","UP DOWN ARROW"
"⏭",3,"U+23ED","BLACK RIGHT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR"
"⏮",3,"U+23EE","BLACK LEFT-POINTING DOUBLE TRIANGLE WITH VERTICAL BAR"
"►",3,"U+25BA","BLACK RIGHT-POINTING POINTER"
"◄",3,"U+25C4","BLACK LEFT-POINTING POINTER"
"0‌",3,"U+0030, U+200C","DIGIT ZERO, ZERO WIDTH NON-JOINER"
"5‌",3,"U+0035, U+200C","DIGIT FIVE, ZERO WIDTH NON-JOINER"
"î",3,"U+00EE","LATIN SMALL LETTER I WITH CIRCUMFLEX"
"ʖ",3,"U+0296","LATIN LETTER INVERTED GLOTTAL STOP"
"أُ",3,"U+0623, U+064F","ARABIC LETTER ALEF WITH HAMZA ABOVE, ARABIC DAMMA"
"ئِ",3,"U+0626, U+0650","ARABIC LETTER YEH WITH HAMZA ABOVE, ARABIC KASRA"
"تُ‌",3,"U+062A, U+064F, U+200C","ARABIC LETTER TEH, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ت‌ِ",3,"U+062A, U+200C, U+0650","ARABIC LETTER TEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"جِ‌",3,"U+062C, U+0650, U+200C","ARABIC LETTER JEEM, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ﺪ",3,"U+FEAA","ARABIC LETTER DAL FINAL FORM"
"دِّ",3,"U+062F, U+0651, U+0650","ARABIC LETTER DAL, ARABIC SHADDA, ARABIC KASRA"
"ذ‌",3,"U+0630, U+200C","ARABIC LETTER THAL, ZERO WIDTH NON-JOINER"
"ذِ",3,"U+0630, U+0650","ARABIC LETTER THAL, ARABIC KASRA"
"رٍ",3,"U+0631, U+064D","ARABIC LETTER REH, ARABIC KASRATAN"
"س‌ِ",3,"U+0633, U+200C, U+0650","ARABIC LETTER SEEN, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ل‌‍",3,"U+0644, U+200C, U+200D","ARABIC LETTER LAM, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"لِّ",3,"U+0644, U+0651, U+0650","ARABIC LETTER LAM, ARABIC SHADDA, ARABIC KASRA"
"م‌‌‌‌",3,"U+0645, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER MEEM, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﻣ",3,"U+FEE3","ARABIC LETTER MEEM INITIAL FORM"
"نُ‌",3,"U+0646, U+064F, U+200C","ARABIC LETTER NOON, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ه‌ِ",3,"U+0647, U+200C, U+0650","ARABIC LETTER HEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ﯾ",3,"U+FBFE","ARABIC LETTER FARSI YEH INITIAL FORM"
"ﯽ",3,"U+FBFD","ARABIC LETTER FARSI YEH FINAL FORM"
"",2,"U+009D","<control-009D>"
" ",2,"U+00A0","NO-BREAK SPACE"
" َ",2,"U+0020, U+064E","SPACE, ARABIC FATHA"
" ٖ",2,"U+0020, U+0656","SPACE, ARABIC SUBSCRIPT ALEF"
"：",2,"U+FF1A","FULLWIDTH COLON"
"'‌",2,"U+0027, U+200C","APOSTROPHE, ZERO WIDTH NON-JOINER"
"‖",2,"U+2016","DOUBLE VERTICAL LINE"
"*‌",2,"U+002A, U+200C","ASTERISK, ZERO WIDTH NON-JOINER"
"÷",2,"U+00F7","DIVISION SIGN"
"≡",2,"U+2261","IDENTICAL TO"
"£",2,"U+00A3","POUND SIGN"
"1‌",2,"U+0031, U+200C","DIGIT ONE, ZERO WIDTH NON-JOINER"
"4‌",2,"U+0034, U+200C","DIGIT FOUR, ZERO WIDTH NON-JOINER"
"6‌",2,"U+0036, U+200C","DIGIT SIX, ZERO WIDTH NON-JOINER"
"á",2,"U+00E1","LATIN SMALL LETTER A WITH ACUTE"
"è",2,"U+00E8","LATIN SMALL LETTER E WITH GRAVE"
"β",2,"U+03B2","GREEK SMALL LETTER BETA"
"а",2,"U+0430","CYRILLIC SMALL LETTER A"
"д",2,"U+0434","CYRILLIC SMALL LETTER DE"
"е",2,"U+0435","CYRILLIC SMALL LETTER IE"
"и",2,"U+0438","CYRILLIC SMALL LETTER I"
"М",2,"U+041C","CYRILLIC CAPITAL LETTER EM"
"р",2,"U+0440","CYRILLIC SMALL LETTER ER"
"у",2,"U+0443","CYRILLIC SMALL LETTER U"
"х",2,"U+0445","CYRILLIC SMALL LETTER HA"
"э",2,"U+044D","CYRILLIC SMALL LETTER E"
"ئ‌",2,"U+0626, U+200C","ARABIC LETTER YEH WITH HAMZA ABOVE, ZERO WIDTH NON-JOINER"
"اٍ",2,"U+0627, U+064D","ARABIC LETTER ALEF, ARABIC KASRATAN"
"اْ",2,"U+0627, U+0652","ARABIC LETTER ALEF, ARABIC SUKUN"
"ﺒ",2,"U+FE92","ARABIC LETTER BEH MEDIAL FORM"
"بٌ",2,"U+0628, U+064C","ARABIC LETTER BEH, ARABIC DAMMATAN"
"ب‌ِ",2,"U+0628, U+200C, U+0650","ARABIC LETTER BEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ﺗ",2,"U+FE97","ARABIC LETTER TEH INITIAL FORM"
"تٌ",2,"U+062A, U+064C","ARABIC LETTER TEH, ARABIC DAMMATAN"
"تْ",2,"U+062A, U+0652","ARABIC LETTER TEH, ARABIC SUKUN"
"ث‌‌",2,"U+062B, U+200C, U+200C","ARABIC LETTER THEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ثّ",2,"U+062B, U+0651","ARABIC LETTER THEH, ARABIC SHADDA"
"چ‍",2,"U+0686, U+200D","ARABIC LETTER TCHEH, ZERO WIDTH JOINER"
"حِ‌",2,"U+062D, U+0650, U+200C","ARABIC LETTER HAH, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ﺩ",2,"U+FEA9","ARABIC LETTER DAL ISOLATED FORM"
"دٌ",2,"U+062F, U+064C","ARABIC LETTER DAL, ARABIC DAMMATAN"
"دْ",2,"U+062F, U+0652","ARABIC LETTER DAL, ARABIC SUKUN"
"ﺷ",2,"U+FEB7","ARABIC LETTER SHEEN INITIAL FORM"
"شِ‌",2,"U+0634, U+0650, U+200C","ARABIC LETTER SHEEN, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"شّ",2,"U+0634, U+0651","ARABIC LETTER SHEEN, ARABIC SHADDA"
"ﺼ",2,"U+FEBC","ARABIC LETTER SAD MEDIAL FORM"
"ﻓ",2,"U+FED3","ARABIC LETTER FEH INITIAL FORM"
"قٌ",2,"U+0642, U+064C","ARABIC LETTER QAF, ARABIC DAMMATAN"
"قِ‌",2,"U+0642, U+0650, U+200C","ARABIC LETTER QAF, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"كَ",2,"U+0643, U+064E","ARABIC LETTER KAF, ARABIC FATHA"
"ﮐ",2,"U+FB90","ARABIC LETTER KEHEH INITIAL FORM"
"گِ‌",2,"U+06AF, U+0650, U+200C","ARABIC LETTER GAF, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"ﻼ",2,"U+FEFC","ARABIC LIGATURE LAM WITH ALEF FINAL FORM"
"مٍ",2,"U+0645, U+064D","ARABIC LETTER MEEM, ARABIC KASRATAN"
"م‌ِ",2,"U+0645, U+200C, U+0650","ARABIC LETTER MEEM, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ﻧ",2,"U+FEE7","ARABIC LETTER NOON INITIAL FORM"
"ﻪ",2,"U+FEEA","ARABIC LETTER HEH FINAL FORM"
"و‌‌‌",2,"U+0648, U+200C, U+200C, U+200C","ARABIC LETTER WAW, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ي‌‍",2,"U+064A, U+200C, U+200D","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ي‌‌‌‌",2,"U+064A, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER YEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﯼ",2,"U+FBFC","ARABIC LETTER FARSI YEH ISOLATED FORM"
"",1,"U+0096","<control-0096>"
"‌‌‌",1,"U+200C, U+200C, U+200C","ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ُ",1,"U+064F","ARABIC DAMMA"
"ِ",1,"U+0650","ARABIC KASRA"
"ٖ",1,"U+0656","ARABIC SUBSCRIPT ALEF"
" ٌََُِ",1,"U+0020, U+064C, U+064E, U+064F, U+0650, U+064E","SPACE, ARABIC DAMMATAN, ARABIC FATHA, ARABIC DAMMA, ARABIC KASRA, ARABIC FATHA"
" ُُِِّ",1,"U+0020, U+064F, U+0650, U+064F, U+0650, U+0651","SPACE, ARABIC DAMMA, ARABIC KASRA, ARABIC DAMMA, ARABIC KASRA, ARABIC SHADDA"
" ََُُُُِِِّ",1,"U+0020, U+0650, U+064F, U+0650, U+064F, U+064F, U+064E, U+064F, U+064E, U+0650, U+0651","SPACE, ARABIC KASRA, ARABIC DAMMA, ARABIC KASRA, ARABIC DAMMA, ARABIC DAMMA, ARABIC FATHA, ARABIC DAMMA, ARABIC FATHA, ARABIC KASRA, ARABIC SHADDA"
" ٕ",1,"U+0020, U+0655","SPACE, ARABIC HAMZA BELOW"
"،‌‌",1,"U+060C, U+200C, U+200C","ARABIC COMMA, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"٫",1,"U+066B","ARABIC DECIMAL SEPARATOR"
"'ۤ",1,"U+0027, U+06E4","APOSTROPHE, ARABIC SMALL HIGH MADDA"
"""‌‌",1,"U+0022, U+200C, U+200C","QUOTATION MARK, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
")ِ",1,"U+0029, U+0650","RIGHT PARENTHESIS, ARABIC KASRA"
"[‌‌",1,"U+005B, U+200C, U+200C","LEFT SQUARE BRACKET, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"≈",1,"U+2248","ALMOST EQUAL TO"
"╠",1,"U+2560","BOX DRAWINGS DOUBLE VERTICAL AND RIGHT"
"╣",1,"U+2563","BOX DRAWINGS DOUBLE VERTICAL AND LEFT"
"☮",1,"U+262E","PEACE SYMBOL"
"☯",1,"U+262F","YIN YANG"
"♥",1,"U+2665","BLACK HEART SUIT"
"❂",1,"U+2742","CIRCLED OPEN CENTRE EIGHT POINTED STAR"
"😂",1,"U+1F602","FACE WITH TEARS OF JOY"
"¢",1,"U+00A2","CENT SIGN"
"۰‌",1,"U+06F0, U+200C","EXTENDED ARABIC-INDIC DIGIT ZERO, ZERO WIDTH NON-JOINER"
"١",1,"U+0661","ARABIC-INDIC DIGIT ONE"
"2‌",1,"U+0032, U+200C","DIGIT TWO, ZERO WIDTH NON-JOINER"
"٦",1,"U+0666","ARABIC-INDIC DIGIT SIX"
"7‌",1,"U+0037, U+200C","DIGIT SEVEN, ZERO WIDTH NON-JOINER"
"8‌",1,"U+0038, U+200C","DIGIT EIGHT, ZERO WIDTH NON-JOINER"
"ê",1,"U+00EA","LATIN SMALL LETTER E WITH CIRCUMFLEX"
"ñ",1,"U+00F1","LATIN SMALL LETTER N WITH TILDE"
"Ŋ",1,"U+014A","LATIN CAPITAL LETTER ENG"
"ó",1,"U+00F3","LATIN SMALL LETTER O WITH ACUTE"
"ō",1,"U+014D","LATIN SMALL LETTER O WITH MACRON"
"ﺁ",1,"U+FE81","ARABIC LETTER ALEF WITH MADDA ABOVE ISOLATED FORM"
"آٰ",1,"U+0622, U+0670","ARABIC LETTER ALEF WITH MADDA ABOVE, ARABIC LETTER SUPERSCRIPT ALEF"
"أ‌",1,"U+0623, U+200C","ARABIC LETTER ALEF WITH HAMZA ABOVE, ZERO WIDTH NON-JOINER"
"ا‌‌",1,"U+0627, U+200C, U+200C","ARABIC LETTER ALEF, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ا‍",1,"U+0627, U+200D","ARABIC LETTER ALEF, ZERO WIDTH JOINER"
"ا‌ً",1,"U+0627, U+200C, U+064B","ARABIC LETTER ALEF, ZERO WIDTH NON-JOINER, ARABIC FATHATAN"
"اً‌‌",1,"U+0627, U+064B, U+200C, U+200C","ARABIC LETTER ALEF, ARABIC FATHATAN, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ة",1,"U+0629","ARABIC LETTER TEH MARBUTA"
"ت‌‍",1,"U+062A, U+200C, U+200D","ARABIC LETTER TEH, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ت‌‌‌",1,"U+062A, U+200C, U+200C, U+200C","ARABIC LETTER TEH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ت‌‍‌",1,"U+062A, U+200C, U+200D, U+200C","ARABIC LETTER TEH, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER, ZERO WIDTH NON-JOINER"
"ث‍‌",1,"U+062B, U+200D, U+200C","ARABIC LETTER THEH, ZERO WIDTH JOINER, ZERO WIDTH NON-JOINER"
"ثُ",1,"U+062B, U+064F","ARABIC LETTER THEH, ARABIC DAMMA"
"چٍ",1,"U+0686, U+064D","ARABIC LETTER TCHEH, ARABIC KASRATAN"
"ﺣ",1,"U+FEA3","ARABIC LETTER HAH INITIAL FORM"
"حٌ",1,"U+062D, U+064C","ARABIC LETTER HAH, ARABIC DAMMATAN"
"ﺧ",1,"U+FEA7","ARABIC LETTER KHAH INITIAL FORM"
"خٌ",1,"U+062E, U+064C","ARABIC LETTER KHAH, ARABIC DAMMATAN"
"ر‍‍",1,"U+0631, U+200D, U+200D","ARABIC LETTER REH, ZERO WIDTH JOINER, ZERO WIDTH JOINER"
"ر‍",1,"U+0631, U+200D","ARABIC LETTER REH, ZERO WIDTH JOINER"
"ﺭ",1,"U+FEAD","ARABIC LETTER REH ISOLATED FORM"
"رَُ",1,"U+0631, U+064E, U+064F","ARABIC LETTER REH, ARABIC FATHA, ARABIC DAMMA"
"رِ‌",1,"U+0631, U+0650, U+200C","ARABIC LETTER REH, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"رِ‍",1,"U+0631, U+0650, U+200D","ARABIC LETTER REH, ARABIC KASRA, ZERO WIDTH JOINER"
"رّ‌",1,"U+0631, U+0651, U+200C","ARABIC LETTER REH, ARABIC SHADDA, ZERO WIDTH NON-JOINER"
"رِّ",1,"U+0631, U+0651, U+0650","ARABIC LETTER REH, ARABIC SHADDA, ARABIC KASRA"
"ز‍",1,"U+0632, U+200D","ARABIC LETTER ZAIN, ZERO WIDTH JOINER"
"ز‌‌",1,"U+0632, U+200C, U+200C","ARABIC LETTER ZAIN, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﺯ",1,"U+FEAF","ARABIC LETTER ZAIN ISOLATED FORM"
"زٍ",1,"U+0632, U+064D","ARABIC LETTER ZAIN, ARABIC KASRATAN"
"زُ‌",1,"U+0632, U+064F, U+200C","ARABIC LETTER ZAIN, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ز‌ِ",1,"U+0632, U+200C, U+0650","ARABIC LETTER ZAIN, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"س‍",1,"U+0633, U+200D","ARABIC LETTER SEEN, ZERO WIDTH JOINER"
"سٌ",1,"U+0633, U+064C","ARABIC LETTER SEEN, ARABIC DAMMATAN"
"سُ‌",1,"U+0633, U+064F, U+200C","ARABIC LETTER SEEN, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"سِّ",1,"U+0633, U+0650, U+0651","ARABIC LETTER SEEN, ARABIC KASRA, ARABIC SHADDA"
"ش‌‌‌‌",1,"U+0634, U+200C, U+200C, U+200C, U+200C","ARABIC LETTER SHEEN, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"شٌ",1,"U+0634, U+064C","ARABIC LETTER SHEEN, ARABIC DAMMATAN"
"ش‌ِ",1,"U+0634, U+200C, U+0650","ARABIC LETTER SHEEN, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ض‌‌",1,"U+0636, U+200C, U+200C","ARABIC LETTER DAD, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ضّ",1,"U+0636, U+0651","ARABIC LETTER DAD, ARABIC SHADDA"
"ط‌‌‌",1,"U+0637, U+200C, U+200C, U+200C","ARABIC LETTER TAH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﻂ",1,"U+FEC2","ARABIC LETTER TAH FINAL FORM"
"طَ",1,"U+0637, U+064E","ARABIC LETTER TAH, ARABIC FATHA"
"ظ‌‌",1,"U+0638, U+200C, U+200C","ARABIC LETTER ZAH, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ظُ",1,"U+0638, U+064F","ARABIC LETTER ZAH, ARABIC DAMMA"
"ع‌‍",1,"U+0639, U+200C, U+200D","ARABIC LETTER AIN, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"غ‍",1,"U+063A, U+200D","ARABIC LETTER GHAIN, ZERO WIDTH JOINER"
"غ‌ِ",1,"U+063A, U+200C, U+0650","ARABIC LETTER GHAIN, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"غِ‌",1,"U+063A, U+0650, U+200C","ARABIC LETTER GHAIN, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"فٌ",1,"U+0641, U+064C","ARABIC LETTER FEH, ARABIC DAMMATAN"
"ف‌ِ",1,"U+0641, U+200C, U+0650","ARABIC LETTER FEH, ZERO WIDTH NON-JOINER, ARABIC KASRA"
"ق‌ُ",1,"U+0642, U+200C, U+064F","ARABIC LETTER QAF, ZERO WIDTH NON-JOINER, ARABIC DAMMA"
"ك‌‌",1,"U+0643, U+200C, U+200C","ARABIC LETTER KAF, ZERO WIDTH NON-JOINER, ZERO WIDTH NON-JOINER"
"ﮏ",1,"U+FB8F","ARABIC LETTER KEHEH FINAL FORM"
"کً",1,"U+06A9, U+064B","ARABIC LETTER KEHEH, ARABIC FATHATAN"
"کٍ",1,"U+06A9, U+064D","ARABIC LETTER KEHEH, ARABIC KASRATAN"
"کَُ",1,"U+06A9, U+064E, U+064F","ARABIC LETTER KEHEH, ARABIC FATHA, ARABIC DAMMA"
"گ‌‍",1,"U+06AF, U+200C, U+200D","ARABIC LETTER GAF, ZERO WIDTH NON-JOINER, ZERO WIDTH JOINER"
"ﮕ",1,"U+FB95","ARABIC LETTER GAF MEDIAL FORM"
"گٌ",1,"U+06AF, U+064C","ARABIC LETTER GAF, ARABIC DAMMATAN"
"گُ‌",1,"U+06AF, U+064F, U+200C","ARABIC LETTER GAF, ARABIC DAMMA, ZERO WIDTH NON-JOINER"
"ﻠ",1,"U+FEE0","ARABIC LETTER LAM MEDIAL FORM"
"لٌ",1,"U+0644, U+064C","ARABIC LETTER LAM, ARABIC DAMMATAN"
"لَّ",1,"U+0644, U+064E, U+0651","ARABIC LETTER LAM, ARABIC FATHA, ARABIC SHADDA"
"لِ‌",1,"U+0644, U+0650, U+200C","ARABIC LETTER LAM, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"لِّ‌",1,"U+0644, U+0651, U+0650, U+200C","ARABIC LETTER LAM, ARABIC SHADDA, ARABIC KASRA, ZERO WIDTH NON-JOINER"
"لْ",1,"U+0644, U+0652","ARABIC LETTER LAM, ARABIC SUKUN"
"م‍",1,"U+0645, U+200D","ARABIC LETTER MEEM, ZERO WIDTH JOINER"
"م‍‌",1,"U+0645, U+200D, U+200C","ARABIC LETTER MEEM, ZERO WIDTH JOINER, ZERO WIDTH NON-JOINER"
